,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerDays,marital,education,MntTotal,MntRegularProds,AcceptedCmpOverall,ChildrenTotal,NumPurchasesTotal
1272,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,47,2262,Married,2n Cycle,68,60,0,1,6
1273,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,43,2363,Single,PhD,10,5,0,2,3
1274,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,Single,PhD,61,60,0,2,5
1275,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,66,2251,Together,Master,150,102,0,1,8
1276,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,Together,PhD,39,29,0,1,4
1277,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,54,2529,Together,Graduation,724,646,1,1,20
1279,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,Single,Graduation,32,7,0,2,6
1281,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,35,2290,Married,2n Cycle,27,17,0,0,5
1282,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,50,2648,Divorced,Graduation,261,212,0,2,11
1283,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,41,2764,Married,Graduation,1233,1161,1,0,18
1284,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,Together,Graduation,778,724,0,1,21
1285,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,44,2611,Together,Graduation,337,273,0,2,13
1286,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,55,2196,Married,PhD,1487,1473,2,0,22
1287,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,38,2325,Married,Graduation,1143,1097,4,0,27
1288,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,48,2501,Together,Graduation,1040,886,0,1,25
1289,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,60,2308,Married,PhD,650,644,0,1,19
1291,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,55,2466,Together,Master,297,283,0,1,12
1292,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,65,2394,Together,2n Cycle,783,746,0,1,21
1293,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,31,2328,Married,2n Cycle,262,250,0,1,11
1294,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,58,2594,Single,PhD,54,51,0,2,6
1295,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,Together,Graduation,358,268,0,1,13
1296,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,47,2178,Married,2n Cycle,39,34,0,2,4
1297,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,Married,Graduation,75,48,0,2,6
1298,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,36,2307,Together,Graduation,41,21,0,1,4
1299,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,60,2592,Married,Master,1505,1367,0,0,26
1300,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,62,2547,Together,Master,309,221,0,1,12
1301,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,52,2332,Together,Graduation,987,853,1,1,24
1302,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,43,2823,Single,Graduation,297,121,1,2,12
1303,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,Married,Basic,46,42,0,1,6
1304,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,58,2659,Married,Master,1473,1268,0,1,22
1305,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,38,2231,Married,Graduation,51,44,0,0,6
1306,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,45,2436,Married,PhD,152,134,0,1,8
1307,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,38,2358,Single,Master,111,-151,0,0,2
1308,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,75,2383,Together,PhD,1099,1002,1,0,16
1309,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,41,2273,Married,Graduation,55,9,0,1,6
1310,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,51,2723,Married,Graduation,316,316,0,2,12
1311,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,58,2443,Married,Graduation,1232,1064,2,1,18
1312,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,72,2494,Single,Graduation,1331,1238,0,0,26
1313,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,42,2839,Married,Master,769,694,3,1,19
1314,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,45,2444,Married,Graduation,270,229,0,1,11
1315,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,Together,Graduation,1117,1085,0,0,16
1316,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,37,2229,Married,Master,115,101,0,0,7
1317,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,68,2415,Widow,Graduation,29,26,0,1,4
1318,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,38,2849,Single,Graduation,263,227,0,1,11
1319,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,58,2190,Together,Graduation,305,290,1,1,12
1320,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,43,2744,Married,Master,339,237,0,1,13
1321,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,71,2795,Married,Master,1144,1110,1,2,17
1322,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,Married,Graduation,67,49,0,0,5
1323,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,38,2625,Single,Basic,19,14,0,1,3
1324,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,45,2653,Single,Graduation,70,28,0,1,6
1325,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,61,2663,Married,2n Cycle,24,18,0,1,4
1326,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,37,2533,Married,PhD,399,388,0,0,14
1327,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,44,2461,Together,Graduation,762,724,1,1,21
1328,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,58,2581,Divorced,PhD,1301,1289,0,0,19
1330,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,27,2410,Single,Graduation,1118,978,0,0,16
1331,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,33,2757,Together,Graduation,17,6,0,1,3
1332,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,55,2312,Married,Graduation,221,215,0,1,10
1333,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,Married,Graduation,1460,1365,1,0,19
1334,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,58,2628,Single,Graduation,808,755,0,1,21
1335,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,42,2592,Married,Graduation,70,37,1,1,6
1336,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,74,2221,Single,PhD,605,576,0,0,18
1338,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,Single,Master,119,107,0,2,7
1339,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,52,2800,Together,Graduation,498,410,0,2,16
1340,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,28,2377,Married,Basic,40,18,1,1,5
1341,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,46,2554,Divorced,Graduation,397,347,0,2,14
1342,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,70,2857,Together,2n Cycle,911,883,0,0,26
1343,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,43,2498,Divorced,2n Cycle,774,751,1,1,11
1344,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,62,2822,Single,Master,1061,979,0,1,15
1345,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,44,2393,Single,Graduation,389,363,0,1,14
1346,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,47,2375,Married,Graduation,23,16,0,1,4
1347,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,Divorced,Master,182,177,0,1,9
1348,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,62,2206,Married,Graduation,221,191,0,1,10
1349,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,45,2220,Single,Graduation,220,203,0,1,10
1350,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,60,2345,Together,2n Cycle,90,89,0,2,6
1351,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,55,2578,Single,Master,32,29,0,3,4
1352,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,60,2792,Divorced,PhD,489,485,1,1,16
1353,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,51,2642,Married,PhD,883,795,0,1,23
1354,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,60,2733,Single,Graduation,344,317,0,1,13
1355,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,45,2340,Single,Graduation,389,382,0,3,14
1356,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,35,2472,Married,Graduation,37,6,1,1,5
1357,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,49,2528,Together,Master,298,274,1,1,12
1358,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,65,2214,Divorced,Master,184,146,0,1,9
1359,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,64,2520,Together,2n Cycle,149,121,0,2,8
1360,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,47,2790,Married,Graduation,41,37,0,1,5
1362,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,44,2472,Together,2n Cycle,20,18,0,2,4
1363,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,40,2719,Together,Graduation,39,37,0,2,4
1364,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,41,2217,Together,Graduation,1360,1280,0,0,20
1365,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,48,2420,Married,Master,254,183,0,2,11
1366,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,47,2428,Together,Graduation,59,23,0,1,7
1367,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,48,2278,Together,PhD,39,36,0,1,4
1368,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,45,2756,Single,2n Cycle,43,14,0,2,4
1369,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,48,2204,Married,PhD,20,20,0,1,5
1370,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,64,2493,Married,Master,774,759,0,2,21
1371,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,46,2197,Divorced,Graduation,14,13,0,2,3
1372,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,48,2301,Divorced,Graduation,57,55,0,1,6
1373,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,Divorced,Master,777,646,0,1,21
1374,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,51,2725,Married,PhD,308,199,0,2,12
1375,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,Married,Graduation,254,219,0,2,11
1376,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,Married,Graduation,712,655,0,1,20
1377,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,67,2228,Married,Graduation,147,106,0,1,8
1378,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,63,2844,Single,Graduation,265,176,0,1,11
1379,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,50,2784,Married,Master,713,699,0,1,20
1380,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,53,2850,Married,PhD,117,88,0,2,7
1381,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,69,2603,Together,Master,304,289,0,1,12
1382,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,67,2353,Married,Master,751,708,0,1,20
1383,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,70,2818,Married,Graduation,437,420,0,1,15
1384,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,67,2820,Divorced,PhD,121,90,0,2,7
1385,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,43,2798,Married,PhD,782,767,0,1,21
1386,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,Married,Graduation,1610,1530,3,1,14
1387,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,51,2290,Married,Master,16,12,0,2,3
1388,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,76,2317,Married,Graduation,1402,1376,1,0,20
1389,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,30,2660,Single,Graduation,154,99,0,1,8
1390,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,41,2543,Single,Graduation,445,345,0,1,15
1391,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,54,2688,Together,Basic,50,4,0,0,5
1392,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,72,2285,Together,Graduation,181,140,0,0,9
1393,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,48,2264,Married,Graduation,44,27,0,3,5
1394,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,47,2311,Married,Graduation,43,42,0,2,6
1395,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,48,2238,Together,PhD,8,8,0,3,3
1396,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,48,2418,Single,2n Cycle,571,325,0,0,22
1397,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,54,2754,Single,Graduation,1270,1169,1,1,19
1398,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,51,2292,Together,PhD,39,36,0,1,4
1399,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,Married,Graduation,41,22,0,0,4
1400,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,50,2580,Married,Graduation,66,54,0,1,6
1401,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,46,2601,Married,PhD,16,9,0,1,3
1402,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,2445,Married,PhD,18,17,0,1,3
1403,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,62,2250,Single,2n Cycle,48,35,0,2,5
1404,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,48,2641,Single,Graduation,375,301,0,0,13
1405,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,2609,Married,Master,27,17,0,1,4
1406,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,47,2295,Divorced,2n Cycle,28,18,0,1,4
1407,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,35,2351,Married,Graduation,1089,1047,2,0,22
1408,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,47,2347,Single,Graduation,32,30,0,2,5
1409,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,53,2401,Divorced,Graduation,292,290,0,2,12
1410,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,41,2580,Married,2n Cycle,32,16,1,2,4
1411,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,Married,Graduation,254,219,0,2,11
1412,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,34,2679,Together,2n Cycle,20,10,0,0,3
1413,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,56,2226,Married,Graduation,90,55,0,0,6
1414,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,37,2659,Married,Graduation,120,84,0,1,7
1415,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,68,2505,Together,Graduation,62,54,0,2,6
1416,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,71,2440,Married,Master,19,16,0,2,3
1417,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,41,2823,Together,Graduation,46,27,0,1,6
1420,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,62,2416,Married,Graduation,304,298,0,0,12
1421,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,49,2719,Married,2n Cycle,1302,1285,0,0,17
1422,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,63,2734,Married,Graduation,832,785,1,1,22
1423,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,38,2406,Together,PhD,1114,984,0,0,16
1424,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,47,2257,Together,2n Cycle,651,612,0,1,13
1425,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,48,2656,Together,Graduation,184,159,0,1,9
1428,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,53,2431,Single,PhD,54,51,0,1,5
1429,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,55,2829,Together,PhD,459,389,0,0,15
1430,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,51,2163,Together,Graduation,1051,1011,0,0,15
1431,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,49,2783,Divorced,Graduation,149,118,0,1,8
1432,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,48,2692,Together,Graduation,55,33,0,2,6
1434,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,46,2812,Married,PhD,520,506,0,0,16
1435,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,70,2313,Widow,Master,546,536,1,1,17
1436,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,61,2473,Together,Graduation,608,579,0,1,18
1437,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,65,2236,Together,PhD,40,34,2,2,4
1438,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,42,2170,Together,Graduation,33,22,0,1,6
1439,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,34,2515,Married,Master,42,37,0,1,4
1440,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,57,2533,Divorced,Master,599,403,0,1,18
1441,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,67,2660,Married,Graduation,538,490,0,1,17
1442,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,68,2572,Together,Graduation,1383,1192,1,0,19
1443,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,70,2300,Married,PhD,12,11,0,2,3
1444,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,50,2688,Together,Graduation,1429,1387,0,1,21
1445,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,50,2349,Married,2n Cycle,43,21,0,2,5
1446,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,43,2582,Married,Graduation,151,127,0,1,8
1447,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,54,2587,Single,Graduation,35,30,0,1,4
1448,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,51,2825,Married,PhD,934,790,2,2,17
1449,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,62,2749,Married,Graduation,962,809,0,1,19
1450,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,66,2661,Together,Graduation,122,110,0,1,7
1452,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,50,2398,Married,PhD,87,87,0,1,6
1453,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,33,2403,Single,Master,181,145,0,0,9
1454,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,59,2315,Married,PhD,1004,974,1,1,25
1455,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,41,2613,Single,Graduation,1010,840,0,1,24
1456,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,60,2826,Together,Graduation,720,621,0,1,20
1457,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,39,2415,Together,2n Cycle,25,18,0,1,4
1458,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,40,2470,Married,Graduation,30,14,0,1,4
1459,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,44,2855,Together,2n Cycle,1125,1091,0,1,16
1460,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,44,2642,Single,Master,852,844,0,1,22
1462,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,74,2178,Together,PhD,436,428,1,3,15
1463,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,65,2693,Married,Graduation,1803,1696,1,1,27
1464,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,48,2390,Together,Master,350,320,0,1,13
1465,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,49,2529,Married,PhD,715,694,0,2,20
1466,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,70,2683,Divorced,PhD,254,239,0,2,11
1468,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,42,2430,Together,Graduation,595,578,0,1,18
1469,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,30,2359,Married,Graduation,60,45,0,1,6
1470,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,61,2313,Married,Graduation,998,951,0,0,24
1471,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,43,2369,Divorced,Graduation,54,53,0,1,5
1472,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,51,2841,Together,PhD,1030,996,1,1,15
1473,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,61,2752,Together,Graduation,1429,1415,0,1,21
